21,fourswordkirby,fourswordkirby,2016-09-06 19:42:37.673000,rmys,1,1,0,0
22,fourswordkirby,fourswordkirby,2016-09-06 19:42:42.086000,the bot restarted,1,1,0,0
23,fourswordkirby,awkwardspecimen,2016-09-06 19:42:47.355000,:O,0,0,0,0
24,fourswordkirby,awkwardspecimen,2016-09-06 19:42:53.748000,!myTickets,0,0,0,0
26,fourswordkirby,awkwardspecimen,2016-09-06 19:42:56.469000,!mytickets,0,0,0,0
28,fourswordkirby,awkwardspecimen,2016-09-06 19:42:59.411000,!register,0,0,0,0
30,fourswordkirby,awkwardspecimen,2016-09-06 19:43:04.708000,!ticket 1 2 3 4 5 6,0,0,0,0
32,fourswordkirby,awkwardspecimen,2016-09-06 19:43:10.184000,!ticket 11 22 33 44 55 66,0,0,0,0
34,fourswordkirby,awkwardspecimen,2016-09-06 19:43:13.971000,:|,0,0,0,0
35,fourswordkirby,awkwardspecimen,2016-09-06 19:43:23.190000,haaalap,0,0,0,0
36,fourswordkirby,awkwardspecimen,2016-09-06 19:43:25.064000,!help,0,0,0,0
38,fourswordkirby,fourswordkirby,2016-09-06 19:43:26.272000,!ticket 1 1 1 1 1 1 1,1,1,0,0
40,fourswordkirby,fourswordkirby,2016-09-06 19:43:29.806000,!register,1,1,0,0
42,fourswordkirby,fourswordkirby,2016-09-06 19:43:34.505000,!ticket 1 1 1 1 1 1,1,1,0,0
44,fourswordkirby,fourswordkirby,2016-09-06 19:43:37.242000,:|,1,1,0,0
45,fourswordkirby,awkwardspecimen,2016-09-06 19:43:40.689000,u a bork,0,0,0,0
16,fourswordkirby,awkwardspecimen,2016-09-06 19:44:14.621000,Gotta hard code the edge cases in like a true scrub programmer :^),0,0,0,0
17,fourswordkirby,fourswordkirby,2016-09-06 19:44:14.632000,!register,1,1,0,0
20,fourswordkirby,awkwardspecimen,2016-09-06 19:44:14.661000,!register,0,0,0,0
24,fourswordkirby,awkwardspecimen,2016-09-06 19:44:18.372000,!myTickets,0,0,0,0
26,fourswordkirby,fourswordkirby,2016-09-06 19:44:25.884000,!register,1,1,0,0
28,fourswordkirby,awkwardspecimen,2016-09-06 19:44:30.001000,!ticket 1 2 3 4 5 6,0,0,0,0
30,fourswordkirby,fourswordkirby,2016-09-06 19:44:31.931000,!ticket 1 1 1 1 1 1,1,1,0,0
32,fourswordkirby,fourswordkirby,2016-09-06 19:44:39.982000,!register 69 69 69 69 69 69,1,1,0,0
34,fourswordkirby,fourswordkirby,2016-09-06 19:44:44.635000,woops,1,1,0,0
35,fourswordkirby,awkwardspecimen,2016-09-06 19:44:47.170000,!ticket 0b1 0b1 0b1 0b10 0b10 0b1,0,0,0,0
37,fourswordkirby,fourswordkirby,2016-09-06 19:44:50.147000,!ticket 69 69 69 69 69 69,1,1,0,0
39,fourswordkirby,awkwardspecimen,2016-09-06 19:44:57.118000,!ticket 0x1 0x1 0x1 0x1 0x1 0x1,0,0,0,0
41,fourswordkirby,awkwardspecimen,2016-09-06 19:45:12.269000,!ticket 2*3 2*5 4*2 4*2 3*3 5*3,0,0,0,0
43,fourswordkirby,awkwardspecimen,2016-09-06 19:45:27.113000,!myTickets,0,0,0,0
45,fourswordkirby,awkwardspecimen,2016-09-06 19:45:45.084000,!ticket 111 111 111 111 111 111 111,0,0,0,0
47,fourswordkirby,awkwardspecimen,2016-09-06 19:45:48.760000,!ticket 111 111 111 111 111 111,0,0,0,0
49,fourswordkirby,awkwardspecimen,2016-09-06 19:45:55.570000,...how big can these numbers be,0,0,0,0
52,fourswordkirby,awkwardspecimen,2016-09-06 19:46:14.899000,!ticket -1 -1 -1 -1 -1 -1,0,0,0,0
54,fourswordkirby,awkwardspecimen,2016-09-06 19:46:23.322000,!ticket 0.5 0.1 0.2 0.3 0.4 0.5,0,0,0,0
56,fourswordkirby,awkwardspecimen,2016-09-06 19:46:32.997000,!myTickets,0,0,0,0
58,fourswordkirby,awkwardspecimen,2016-09-06 19:47:33.103000,ticket None None None None None None,0,0,0,0
59,fourswordkirby,fourswordkirby,2016-09-06 19:47:41.599000,:|,1,1,0,0
60,fourswordkirby,fourswordkirby,2016-09-06 19:47:49.899000,what a cheater,1,1,0,0
61,fourswordkirby,awkwardspecimen,2016-09-06 19:47:53.355000,wau,0,0,0,0
62,fourswordkirby,awkwardspecimen,2016-09-06 19:48:04.740000,...man this lack of error message,0,0,0,0
66,fourswordkirby,awkwardspecimen,2016-09-06 19:49:18.650000,!ticket False False False False False False,0,0,0,0
68,fourswordkirby,awkwardspecimen,2016-09-06 19:49:29.184000,!ticket None,0,0,0,0
70,fourswordkirby,awkwardspecimen,2016-09-06 19:49:38.158000,!ticket ticket None None None None None None,0,0,0,0
72,fourswordkirby,awkwardspecimen,2016-09-06 19:49:48.070000,!ticket ticket,0,0,0,0
74,fourswordkirby,awkwardspecimen,2016-09-06 19:49:51.045000,!ticket,0,0,0,0
76,fourswordkirby,awkwardspecimen,2016-09-06 19:49:56.404000,!myTickets,0,0,0,0
78,fourswordkirby,awkwardspecimen,2016-09-06 19:50:03.465000,!ticket,0,0,0,0
82,fourswordkirby,awkwardspecimen,2016-09-06 19:50:16.368000,!ticket None None None None None None,0,0,0,0
84,fourswordkirby,fourswordkirby,2016-09-06 19:50:38.611000,brb off chat,1,1,0,0
85,fourswordkirby,awkwardspecimen,2016-09-06 19:50:40.189000,!ticket 5+2 5+3 5+4 6+4 2+4 3+3,0,0,0,0
87,fourswordkirby,awkwardspecimen,2016-09-06 19:50:41.338000,Sure,0,0,0,0
88,fourswordkirby,fourswordkirby,2016-09-06 19:50:44.600000,stream round 2 incoming,1,1,0,0
89,fourswordkirby,fourswordkirby,2016-09-06 19:50:45.198000,:>,1,1,0,0
90,fourswordkirby,awkwardspecimen,2016-09-06 19:50:48.209000,wau 'kay,0,0,0,0
93,fourswordkirby,awkwardspecimen,2016-09-06 19:52:32.680000,:O,0,0,0,0
94,fourswordkirby,awkwardspecimen,2016-09-06 19:52:52.107000,rajapls what're you doin',0,0,0,0
96,fourswordkirby,awkwardspecimen,2016-09-06 19:53:42.347000,!ticket,0,0,0,0
98,fourswordkirby,awkwardspecimen,2016-09-06 19:53:45.162000,!tickets,0,0,0,0
102,fourswordkirby,awkwardspecimen,2016-09-06 19:54:20.751000,the heck is a constitutional,0,0,0,0
103,fourswordkirby,awkwardspecimen,2016-09-06 19:54:30.560000,:/\!,0,0,0,0
104,fourswordkirby,awkwardspecimen,2016-09-06 19:54:34.615000,Yer blocking the dialogue!,0,0,0,0
105,fourswordkirby,awkwardspecimen,2016-09-06 19:54:47.999000,...jesus,0,0,0,0
106,fourswordkirby,awkwardspecimen,2016-09-06 19:55:25.324000,!ticket,0,0,0,0
108,fourswordkirby,awkwardspecimen,2016-09-06 19:55:40.489000,!myTickets,0,0,0,0
110,fourswordkirby,awkwardspecimen,2016-09-06 19:56:03.140000,!ticket 1111 1111 1111 1111 1111 1111,0,0,0,0
114,fourswordkirby,awkwardspecimen,2016-09-06 19:56:14.157000,!ticket 111111 111111 111111 111111 111111 111111,0,0,0,0
116,fourswordkirby,awkwardspecimen,2016-09-06 19:56:42.239000,!myTickets,0,0,0,0
123,fourswordkirby,awkwardspecimen,2016-09-06 20:00:35.619000,"!""ticket""",0,0,0,0
124,fourswordkirby,awkwardspecimen,2016-09-06 20:00:50.822000,!ticket,0,0,0,0
126,fourswordkirby,awkwardspecimen,2016-09-06 20:00:56.668000,!help,0,0,0,0
131,fourswordkirby,awkwardspecimen,2016-09-06 20:02:27.977000,ticket 66 10 78 82 42 40,0,0,0,0
137,fourswordkirby,awkwardspecimen,2016-09-06 20:07:14.792000,!,0,0,0,0
138,fourswordkirby,awkwardspecimen,2016-09-06 20:07:16.976000,!!,0,0,0,0
153,fourswordkirby,awkwardspecimen,2016-09-06 20:19:44.276000,...,0,0,0,0
154,fourswordkirby,awkwardspecimen,2016-09-06 20:19:46.627000,wow this RNG mission,0,0,0,0
165,fourswordkirby,awkwardspecimen,2016-09-06 20:26:48.304000,!,0,0,0,0
166,fourswordkirby,awkwardspecimen,2016-09-06 20:26:53.463000,B A S E B A L L B O Y Z,0,0,0,0
167,fourswordkirby,awkwardspecimen,2016-09-06 20:27:01.679000,...never mind it's the CPU,0,0,0,0
173,fourswordkirby,fourswordkirby,2016-09-06 20:31:41.430000,!register,1,1,0,0
29,fourswordkirby,awkwardspecimen,2016-09-06 20:41:04.550000,lmao the roadblocks,0,0,0,0
43,fourswordkirby,awkwardspecimen,2016-09-06 20:47:31.720000,crisis averted :^),0,0,0,0
65,fourswordkirby,awkwardspecimen,2016-09-06 20:57:30.160000,!ticket 24 73 54 84 76 23,0,0,0,0
67,fourswordkirby,awkwardspecimen,2016-09-06 20:57:32.849000,!register,0,0,0,0
69,fourswordkirby,awkwardspecimen,2016-09-06 20:57:36.421000,!ticket 24 73 54 84 76 23,0,0,0,0
71,fourswordkirby,awkwardspecimen,2016-09-06 20:57:43.383000,!ticket 24 73 54 84 76 23,0,0,0,0
73,fourswordkirby,awkwardspecimen,2016-09-06 20:57:51.939000,!ticket 24 73 54 84 76 24,0,0,0,0
75,fourswordkirby,awkwardspecimen,2016-09-06 20:57:53.821000,!ticket 24 73 54 84 76 26,0,0,0,0
77,fourswordkirby,awkwardspecimen,2016-09-06 20:57:54.896000,!ticket 24 73 54 84 76 25,0,0,0,0
79,fourswordkirby,awkwardspecimen,2016-09-06 20:57:57.259000,!ticket 24 73 54 84 76 27,0,0,0,0
81,fourswordkirby,awkwardspecimen,2016-09-06 20:57:58.529000,!ticket 24 73 54 84 76 28,0,0,0,0
83,fourswordkirby,awkwardspecimen,2016-09-06 20:58:00.320000,!ticket 24 73 54 84 76 29,0,0,0,0
85,fourswordkirby,awkwardspecimen,2016-09-06 20:58:01.599000,!ticket 24 73 54 84 76 20,0,0,0,0
87,fourswordkirby,awkwardspecimen,2016-09-06 20:58:03.272000,!ticket 24 73 54 84 76 22,0,0,0,0
89,fourswordkirby,awkwardspecimen,2016-09-06 20:58:04.515000,!ticket 24 73 54 84 76 21,0,0,0,0
91,fourswordkirby,awkwardspecimen,2016-09-06 20:58:07.621000,!myTickets,0,0,0,0
93,fourswordkirby,awkwardspecimen,2016-09-06 20:58:11.609000,!ticket 24 73 54 84 76 2,0,0,0,0
96,fourswordkirby,awkwardspecimen,2016-09-06 20:58:17.657000,RIP confirmed for broke,0,0,0,0
83,fourswordkirby,awkwardspecimen,2016-09-06 21:36:47.216000,RIP BOO,0,0,0,0
35,fourswordkirby,fourswordkirby,2016-09-07 13:41:19.858000,!register,1,1,0,0
38,fourswordkirby,fourswordkirby,2016-09-07 13:41:25.217000,!ticket 1 2 3 4 5 6,1,1,0,0
40,fourswordkirby,fourswordkirby,2016-09-07 13:41:30.827000,!mytickets,1,1,0,0
42,fourswordkirby,fourswordkirby,2016-09-07 13:41:39.127000,!ticket 1 1 1 1 1 1 1,1,1,0,0
44,fourswordkirby,fourswordkirby,2016-09-07 13:41:48.950000,!ticket 1 2 3 4 5 6,1,1,0,0
46,fourswordkirby,fourswordkirby,2016-09-07 13:41:50.216000,!ticket 1 2 3 4 5 6,1,1,0,0
48,fourswordkirby,fourswordkirby,2016-09-07 13:41:55.311000,!ticket 1 2 3 4 5 7,1,1,0,0
50,fourswordkirby,fourswordkirby,2016-09-07 13:41:57.272000,!ticket 1 2 3 4 5 8,1,1,0,0
52,fourswordkirby,fourswordkirby,2016-09-07 13:41:59.385000,!ticket 1 2 3 4 5 9,1,1,0,0
54,fourswordkirby,fourswordkirby,2016-09-07 13:42:02.659000,!ticket 1 2 3 4 5 29,1,1,0,0
56,fourswordkirby,fourswordkirby,2016-09-07 13:42:06.022000,!ticket 1 2 3 4 5 88,1,1,0,0
58,fourswordkirby,fourswordkirby,2016-09-07 13:42:09.564000,!ticket 1 2 3 4 5 22,1,1,0,0
60,fourswordkirby,fourswordkirby,2016-09-07 13:42:11.876000,!ticket 1 2 3 4 5 61231,1,1,0,0
62,fourswordkirby,fourswordkirby,2016-09-07 13:42:13.939000,!ticket 1 2 3 4 5 6221,1,1,0,0
64,fourswordkirby,fourswordkirby,2016-09-07 13:42:16.416000,!ticket 1 2 3 4 5 6212,1,1,0,0
70,fourswordkirby,fourswordkirby,2016-09-07 13:42:27.177000,!mytickets,1,1,0,0
72,fourswordkirby,fourswordkirby,2016-09-07 13:42:39.107000,!myticekts,1,1,0,0
73,fourswordkirby,fourswordkirby,2016-09-07 13:42:44.432000,!mytickets,1,1,0,0
74,fourswordkirby,fourswordkirby,2016-09-07 13:42:47.850000,!register,1,1,0,0
76,fourswordkirby,fourswordkirby,2016-09-07 13:42:50.931000,!mytickets,1,1,0,0
81,fourswordkirby,fourswordkirby,2016-09-07 13:44:24.102000,!mytickets,1,1,0,0
82,fourswordkirby,fourswordkirby,2016-09-07 13:44:29.106000,!myticket,1,1,0,0
83,fourswordkirby,fourswordkirby,2016-09-07 13:44:32.851000,!myTickets,1,1,0,0
84,fourswordkirby,fourswordkirby,2016-09-07 13:44:35.122000,!help,1,1,0,0
20,fourswordkirby,fourswordkirby,2016-09-07 13:49:28.934000,!register,1,1,0,0
22,fourswordkirby,fourswordkirby,2016-09-07 13:49:32.268000,!register,1,1,0,0
160,fourswordkirby,awkwardspecimen,2016-09-07 15:00:41.860000,!kick lonelichan,0,0,0,0
162,fourswordkirby,awkwardspecimen,2016-09-07 15:02:02.281000,!ticket,0,0,0,0
164,fourswordkirby,awkwardspecimen,2016-09-07 15:02:05.110000,!register,0,0,0,0
166,fourswordkirby,awkwardspecimen,2016-09-07 15:02:06.204000,!ticket,0,0,0,0
168,fourswordkirby,awkwardspecimen,2016-09-07 15:02:08.431000,!myTickets,0,0,0,0
170,fourswordkirby,awkwardspecimen,2016-09-07 15:02:10.950000,!mytickets,0,0,0,0
172,fourswordkirby,awkwardspecimen,2016-09-07 15:02:18.261000,!mYtIcKeTs,0,0,0,0
182,fourswordkirby,awkwardspecimen,2016-09-07 15:03:32.567000,"!ticket ""1"" ""1"" ""1"" ""1"" ""1"" ""1""",0,0,0,0
184,fourswordkirby,awkwardspecimen,2016-09-07 15:03:37.544000,ticket 1 1 1 1 1 1,0,0,0,0
185,fourswordkirby,awkwardspecimen,2016-09-07 15:03:42.492000,!ticket 1 1 1 1 1 1,0,0,0,0
186,fourswordkirby,awkwardspecimen,2016-09-07 15:04:23.353000,!ticket 1 1 1 1 1 1,0,0,0,0
187,fourswordkirby,awkwardspecimen,2016-09-07 15:04:25.250000,!ticket,0,0,0,0
189,fourswordkirby,awkwardspecimen,2016-09-07 15:05:36.457000,!ticket 1 1 1 1 1 1,0,0,0,0
191,fourswordkirby,awkwardspecimen,2016-09-07 15:05:50.804000,!ticket 2 2 2 2 2 2,0,0,0,0
192,fourswordkirby,awkwardspecimen,2016-09-07 15:05:59.561000,!ticket 12 34 56 78 90 12,0,0,0,0
193,fourswordkirby,awkwardspecimen,2016-09-07 15:06:02.782000,!help,0,0,0,0
195,fourswordkirby,awkwardspecimen,2016-09-07 15:06:12.922000,[!ticket 12 34 56 78 90 99],0,0,0,0
199,fourswordkirby,awkwardspecimen,2016-09-07 15:06:21.520000,!ticket 12 34 56 78 90 99,0,0,0,0
203,fourswordkirby,fourswordkirby,2016-09-07 15:07:45.115000,!register,1,1,0,0
204,fourswordkirby,awkwardspecimen,2016-09-07 15:07:45.145000,!register,0,0,0,0
205,fourswordkirby,awkwardspecimen,2016-09-07 15:07:45.169000,!help,0,0,0,0
206,fourswordkirby,fourswordkirby,2016-09-07 15:07:45.196000,!dead,1,1,0,0
207,fourswordkirby,awkwardspecimen,2016-09-07 15:07:45.218000,!kick lonelichan,0,0,0,0
211,fourswordkirby,fourswordkirby,2016-09-07 15:07:52.236000,oh yeah,1,1,0,0
212,fourswordkirby,awkwardspecimen,2016-09-07 15:07:54.501000,...dang that's a slow response,0,0,0,0
213,fourswordkirby,fourswordkirby,2016-09-07 15:07:59.741000,its sending messages too quickly,1,1,0,0
214,fourswordkirby,fourswordkirby,2016-09-07 15:08:00.599000,:<,1,1,0,0
215,fourswordkirby,awkwardspecimen,2016-09-07 15:08:03.720000,oh RIP,0,0,0,0
216,fourswordkirby,awkwardspecimen,2016-09-07 15:08:09.346000,!myTickets,0,0,0,0
217,fourswordkirby,fourswordkirby,2016-09-07 15:08:35.408000,!ticket 1 1 1 1 1 1,1,1,0,0
18,fourswordkirby,fourswordkirby,2016-09-07 15:08:49.735000,!register,1,1,0,0
22,fourswordkirby,fourswordkirby,2016-09-07 15:08:56.782000,!register,1,1,0,0
24,fourswordkirby,fourswordkirby,2016-09-07 15:09:04.960000,!ticket 1 1 1 1 1 1,1,1,0,0
26,fourswordkirby,fourswordkirby,2016-09-07 15:09:09.513000,!mytickets,1,1,0,0
28,fourswordkirby,fourswordkirby,2016-09-07 15:09:16.929000,!ticket 1 2 3 4 5 6,1,1,0,0
30,fourswordkirby,fourswordkirby,2016-09-07 15:09:19.847000,!mytickets,1,1,0,0
32,fourswordkirby,awkwardspecimen,2016-09-07 15:09:45.710000,!myTickets,0,0,0,0
34,fourswordkirby,awkwardspecimen,2016-09-07 15:09:48.475000,!register,0,0,0,0
36,fourswordkirby,awkwardspecimen,2016-09-07 15:09:54.161000,!ticket 1 1 1 1 1 1,0,0,0,0
38,fourswordkirby,awkwardspecimen,2016-09-07 15:10:06.911000,"!ticket "" "" "" "" "" """,0,0,0,0
44,fourswordkirby,fourswordkirby,2016-09-07 15:11:43.418000,!mytickets,1,1,0,0
45,fourswordkirby,awkwardspecimen,2016-09-07 15:11:47.944000,!mytickets,0,1,0,0
46,fourswordkirby,fourswordkirby,2016-09-07 15:11:49.331000,!ticket 1 1 1 1 1 1,1,1,0,0
47,fourswordkirby,fourswordkirby,2016-09-07 15:11:53.835000,....,1,1,0,0
48,fourswordkirby,fourswordkirby,2016-09-07 15:11:55.345000,!help,1,1,0,0
50,fourswordkirby,awkwardspecimen,2016-09-07 15:11:58.217000,!kick lonelichan,0,1,0,0
51,fourswordkirby,awkwardspecimen,2016-09-07 15:11:59.902000,!,0,1,0,0
52,fourswordkirby,awkwardspecimen,2016-09-07 15:12:02.694000,Suddenly,0,1,0,0
54,fourswordkirby,fourswordkirby,2016-09-07 15:12:02.968000,!ticket 1 1 1 1 1 1 1,1,1,0,0
59,fourswordkirby,fourswordkirby,2016-09-07 15:12:15.998000,?,1,1,0,0
60,fourswordkirby,awkwardspecimen,2016-09-07 15:12:30.682000,dat mod tier,0,1,0,0
61,fourswordkirby,awkwardspecimen,2016-09-07 15:13:00.141000,!ticket 1 1 1 1 1 1,0,1,0,0
62,fourswordkirby,awkwardspecimen,2016-09-07 15:13:00.759000,!mytickets,0,1,0,0
64,fourswordkirby,fourswordkirby,2016-09-07 15:13:48.777000,...gotta fix jank gdi,1,1,0,0
20,playstation,deadlyshadow94,2016-09-07 15:19:33.737000,I mean right now they're just showing how good the game looks on the ps4 pro,0,0,0,0
22,playstation,moshpedrolitex,2016-09-07 15:19:33.770000,looks like a android game,0,0,0,0
23,playstation,thekilladude,2016-09-07 15:19:33.792000,worst games ever to showcase,0,0,0,0
24,playstation,thepogchampspammer,2016-09-07 15:19:33.802000,SMOrc Show new games SMOrc,0,0,0,0
25,playstation,kingman0529,2016-09-07 15:19:33.824000,Ohh honey sweet voice,0,0,0,0
26,playstation,itsjohnceenaaaaa,2016-09-07 15:19:33.836000,HAHAHAHAHAHAHAHAHA 1FPS 4K HAHAHAHAHAHAHAHAHAHAH 1 FPS 4K HAHAHAHAHAHA,0,0,0,0
27,playstation,itsjohnceenaaaaa,2016-09-07 15:19:33.849000,oghma.ban
28,playstation,f1nek,2016-09-07 15:19:33.861000,UNREAL ENGINE 3 LUL,0,0,0,0
29,playstation,itsjohnceenaaaaa,2016-09-07 15:19:33.874000,oghma.ban
30,playstation,cool_fangs,2016-09-07 15:19:33.885000,PC GAMES LUL,0,0,0,0
31,playstation,elfmannen,2016-09-07 15:19:33.898000,he is high af,0,0,0,0
32,playstation,itsjohnceenaaaaa,2016-09-07 15:19:33.910000,oghma.ban
33,playstation,watainiac,2016-09-07 15:19:33.920000,"""RIP PC"" lol You realize this PS is just catching up with this, right?",0,0,0,0
34,playstation,lglennnn,2016-09-07 15:19:33.939000,wtf is this ***,0,0,0,0
35,playstation,lglennnn,2016-09-07 15:19:33.950000,oghma.ban
36,playstation,nathanfouka,2016-09-07 15:19:33.963000,Paris attacks,0,0,0,1
37,playstation,lglennnn,2016-09-07 15:19:33.976000,oghma.ban
38,playstation,mateus_brainer,2016-09-07 15:19:33.986000,WHERE IS RED DEAD REDEMPTION,0,0,0,0
39,playstation,mateus_brainer,2016-09-07 15:19:34,oghma.ban
40,playstation,steven_smiley,2016-09-07 15:19:34.016000,@lordhelixmikasa78 Dude what's up with your name?,0,0,0,0
43,playstation,manbearpig34,2016-09-07 15:19:34.049000,RIP COD,0,0,0,1
44,playstation,lglennnn,2016-09-07 15:19:34.058000,oghma.ban
45,playstation,mateus_brainer,2016-09-07 15:19:34.068000,oghma.ban
46,playstation,ghostvirtual123,2016-09-07 15:19:34.079000,rtzW,0,0,0,0
47,playstation,timmytonka,2016-09-07 15:19:34.095000,changed the resolution slider = developer,0,0,0,0
48,playstation,nycrap99,2016-09-07 15:19:34.107000,Bady,0,0,0,0
49,playstation,fatkidforsale20,2016-09-07 15:19:34.121000,!uptime,0,0,0,0
50,playstation,mateus_brainer,2016-09-07 15:19:34.137000,oghma.ban
51,playstation,maxwoltekort,2016-09-07 15:19:34.150000,30FPS LUL,0,0,0,0
52,playstation,roxsus,2016-09-07 15:19:34.165000,PS FOR PRO Kappa,0,0,0,0
53,playstation,alexander_rossi,2016-09-07 15:19:34.178000,diversity HotPokket,0,0,0,0
54,playstation,kylehyde143,2016-09-07 15:19:34.192000,20 fps,0,0,0,0
55,playstation,knubbelknopfgesicht,2016-09-07 15:19:34.204000,Simon stinkt,0,0,0,0
56,playstation,mouda3,2016-09-07 15:19:34.227000,Harambe,0,0,0,0
57,playstation,ahmad11v2,2016-09-07 15:19:34.238000,24 FPS,0,0,0,0
58,playstation,andryrock9217,2016-09-07 15:19:34.265000,24 fps,0,0,0,0
59,playstation,salmowolf,2016-09-07 15:19:34.283000,KappaPride,0,0,0,0
60,playstation,kiriyami,2016-09-07 15:19:34.302000,This guy ResidentSleeper,0,0,0,0
61,playstation,timmeyy21,2016-09-07 15:19:34.318000,Kappa,0,0,0,0
62,playstation,lord_poonis,2016-09-07 15:19:34.332000,Overused Weapon Models LUL,0,0,0,0
63,playstation,cursecut3r,2016-09-07 15:19:34.347000,24 fps,0,0,0,0
64,playstation,ircrawflex,2016-09-07 15:19:34.361000,NOT 60 FPS,0,0,0,0
65,playstation,hangbu,2016-09-07 15:19:34.372000,with vr this is AMPEnergyCherry,0,0,0,0
67,playstation,burstshotzx,2016-09-07 15:19:34.388000,ResidentSleeper,0,0,0,0
68,playstation,mattsm00th,2016-09-07 15:19:34.407000,@vajohn rip piss station 4,0,0,0,0
70,playstation,joelleoj33,2016-09-07 15:19:34.422000,tv = bad pc,0,0,0,0
71,playstation,darude_dyrstorm,2016-09-07 15:19:34.440000,TV ResidentSleeper,0,0,0,0
72,playstation,xnedz,2016-09-07 15:19:34.455000,SCIENCE,0,0,0,0
73,playstation,bloodeagle33,2016-09-07 15:19:34.474000,His voice is meant for ASMR Kappa,0,0,0,0
74,playstation,michaelexile,2016-09-07 15:19:34.511000,ONLY 30 FPS LUL,0,0,0,0
75,playstation,deadlyshadow94,2016-09-07 15:19:35.060000,we'll see specific gameplay in the future,0,0,0,0
76,playstation,statusq4,2016-09-07 15:19:35.327000,24FPS,0,0,0,0
77,playstation,trevorh8,2016-09-07 15:19:35.444000,RIP my gtx 1070,0,0,0,0
78,playstation,tha_real_kid_dna,2016-09-07 15:19:35.479000,So will we get 60fps?!,0,0,0,0
79,playstation,htxtopgun,2016-09-07 15:19:35.500000,THIS IS ASMR,0,0,0,0
80,playstation,loktarz,2016-09-07 15:19:35.518000,NotLikeThis,0,0,0,0
81,playstation,tywrel,2016-09-07 15:19:35.734000,YOUR UGLY FACE LUL,0,0,0,0
82,playstation,butcher_wing,2016-09-07 15:19:35.824000,tvs lol,0,0,0,0
83,playstation,n13p4n,2016-09-07 15:19:36.062000,24fps LUL,0,0,0,0
84,playstation,blazednemesis,2016-09-07 15:19:36.097000,haHAA,0,0,0,0
85,playstation,wubsteppar,2016-09-07 15:19:36.140000,24 FPS,0,0,0,0
86,playstation,aten2000,2016-09-07 15:19:36.160000,deIlluminati,0,0,0,0
87,playstation,batsmurf,2016-09-07 15:19:36.578000,24fps,0,0,0,0
88,playstation,darqstalker,2016-09-07 15:19:36.691000,dude is putting me to sleep wow,0,0,0,0
89,playstation,amazinglarry_,2016-09-07 15:19:36.733000,24 FPS,0,0,0,0
90,playstation,s7evie,2016-09-07 15:19:36.904000,24FPS,0,0,0,0
91,playstation,carlosironman,2016-09-07 15:19:37.488000,sxyBirdy sxyBirdy sxyBirdy sxyBirdy sxyBirdy,0,0,0,0
92,playstation,wowcoret,2016-09-07 15:19:37.536000,30 FPS,0,0,0,0
93,playstation,owen012,2016-09-07 15:19:37.566000,BOY YOU LOOK LIKE A MUTAFUKIN AAAAAAAAA,0,0,0,0
94,playstation,owen012,2016-09-07 15:19:37.596000,oghma.ban
95,playstation,scizzayo,2016-09-07 15:19:37.617000,"No fast motion showing, probably can't handle the speed, lol.",0,0,0,1
96,playstation,axaw313,2016-09-07 15:19:37.783000,oh god...,0,0,0,0
97,playstation,shaboba330,2016-09-07 15:19:37.805000,DARK KNIGHT,0,0,0,0
98,playstation,shaboba330,2016-09-07 15:19:37.854000,oghma.ban
99,playstation,geirrr,2016-09-07 15:19:37.883000,deIlluminati,0,0,0,0
100,playstation,seevers,2016-09-07 15:19:37.904000,MingLee herro MingLee,0,0,0,0
101,playstation,ksosa33,2016-09-07 15:19:37.964000,You need to go,0,0,0,0
102,playstation,owen012,2016-09-07 15:19:37.974000,oghma.ban
103,playstation,necrotite,2016-09-07 15:19:38.004000,this guys voice is rife with corporate ***,0,0,0,0
104,playstation,necrotite,2016-09-07 15:19:38.060000,oghma.ban
105,playstation,shaboba330,2016-09-07 15:19:38.257000,oghma.ban
106,playstation,robotwizz,2016-09-07 15:19:38.268000,LUL,0,0,0,0
107,playstation,necrotite,2016-09-07 15:19:38.476000,oghma.ban
108,playstation,jeanmichel09,2016-09-07 15:19:38.556000,pls give me bloodborne 60fps,0,0,0,0
109,playstation,owen012,2016-09-07 15:19:38.575000,oghma.ban
110,playstation,hentaiecchimonster,2016-09-07 15:19:38.706000,THE HUMAN EYE SEES 60 FPS,0,0,0,0
111,playstation,bramuige125,2016-09-07 15:19:38.920000,24 fps,0,0,0,0
112,playstation,shaboba330,2016-09-07 15:19:38.968000,oghma.ban
113,playstation,lordhelixmikasa78,2016-09-07 15:19:39.008000,24 fps,0,0,0,0
114,playstation,dakilla13190,2016-09-07 15:19:39.031000,PogChamp deceKappa deceKappa deceKappa,0,0,0,0
115,playstation,hoanghung289,2016-09-07 15:19:39.046000,24 FPS,0,0,0,0
116,playstation,powerglass,2016-09-07 15:19:39.113000,20 fps Kappa,0,0,0,0
117,playstation,necrotite,2016-09-07 15:19:39.125000,oghma.ban
118,playstation,redavic42,2016-09-07 15:19:39.363000,PC > PS4 Pro ....,0,0,0,0
119,playstation,deadlyshadow94,2016-09-07 15:19:39.422000,just hang tight people,0,0,0,0
120,playstation,x_unclemeat_x,2016-09-07 15:19:39.458000,PogChamp scudFB TBTacoRight,0,0,0,0
121,playstation,sativasam,2016-09-07 15:19:39.732000,LUMINANCE 24 FPS,0,0,0,0
122,playstation,sonry_tm,2016-09-07 15:19:39.802000,Kappa,0,0,0,0
